Longitude,Latitude,Trap,Station,Tavg,WetBulb,PrecipTotal,AvgSpeed,Heat,Cool,Tmax,Tmin,DewPoint,ResultSpeed,ResultDir,StnPressure,SeaLevel,Rain,Sunrise,Sunset,WnvPresent,Species_CULEX ERRATICUS,Species_CULEX PIPIENS,Species_CULEX PIPIENS/RESTUANS,Species_CULEX RESTUANS,Species_CULEX SALINARIUS,Species_CULEX TARSALIS,Species_CULEX TERRITANS,Year,Month,Day
-87.677737,41.836644,T035,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,0,0,1,0,0,0,2007,08,07
-87.752411,41.778297,T065,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,1,0,0,0,0,0,2007,08,07
-87.729384,41.837085,T036,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,0,1,0,0,0,0,2007,08,07
-87.726737,41.911824,T039,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,0,1,0,0,0,0,2007,08,07
-87.726737,41.911824,T039,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,1,0,0,0,0,0,2007,08,07
-87.67837800000002,41.823065,T060,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,0,1,0,0,0,0,2007,08,07
-87.679447,41.801179,T061,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,0,1,0,0,0,0,2007,08,07
-87.679447,41.801179,T061,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,1,0,0,0,0,0,2007,08,07
-87.752411,41.778297,T065,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,0,1,0,0,0,0,2007,08,07
-87.703047,41.77166,T066,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,1,0,0,0,0,0,2007,08,07
-87.66634300000003,41.822536,T074,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,0,0,1,0,0,0,2007,08,07
-87.745602,41.759346,T067,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,0,1,0,0,0,0,2007,08,07
-87.745602,41.759346,T067,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,1,0,0,0,0,0,2007,08,07
-87.678649,41.768388,T069,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,0,1,0,0,0,0,2007,08,07
-87.797894,41.797616,T070,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,0,1,0,0,0,0,2007,08,07
-87.60088,41.773215,T073,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,0,1,0,0,0,0,2007,08,07
-87.60088,41.773215,T073,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,1,0,0,0,0,0,2007,08,07
-87.66634300000003,41.822536,T074,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,0,1,0,0,0,0,2007,08,07
-87.707973,41.682587,T158,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,0,0,1,0,0,0,2007,08,07
-87.752329,41.918705,T154,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,1,0,0,0,0,0,2007,08,07
-87.61156,41.891126,T129,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,0,1,0,0,0,0,2007,08,07
-87.64886,41.862292,T091,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,1,0,0,0,0,0,2007,08,07
-87.666014,41.720848,T094,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,0,1,0,0,0,0,2007,08,07
-87.666014,41.720848,T094,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,1,0,0,0,0,0,2007,08,07
-87.677512,41.731922,T096,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,0,1,0,0,0,0,2007,08,07
-87.677512,41.731922,T096,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,0,0,1,0,0,0,2007,08,07
-87.677512,41.731922,T096,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,1,0,0,0,0,0,2007,08,07
-87.677512,41.731922,T096,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,0,0,0,1,0,0,2007,08,07
-87.68776899999997,42.01743,T148,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,0,1,0,0,0,0,2007,08,07
-87.676709,41.688324,T086,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,1,0,0,0,0,0,2007,08,07
-87.68776899999997,42.01743,T148,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,1,0,0,0,0,0,2007,08,07
-87.760886,41.907645,T153,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,0,1,0,0,0,0,2007,08,07
-87.760886,41.907645,T153,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,1,0,0,0,0,0,2007,08,07
-87.649642,41.732984,T159,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,0,1,0,0,0,0,2007,08,07
-87.649642,41.732984,T159,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,0,0,1,0,0,0,2007,08,07
-87.649642,41.732984,T159,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,1,0,0,0,0,0,2007,08,07
-87.649642,41.732984,T159,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,0,0,0,0,0,1,2007,08,07
-87.64886,41.862292,T091,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,0,1,0,0,0,0,2007,08,07
-87.654224,41.867108,T048,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,0,1,0,0,0,0,2007,08,07
-87.666455,41.9216,T045,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,0,1,0,0,0,0,2007,08,07
-87.666455,41.9216,T045,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,1,0,0,0,0,0,2007,08,07
-87.65449100000002,41.891118,T046,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,0,1,0,0,0,0,2007,08,07
-87.65449100000002,41.891118,T046,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,1,0,0,0,0,0,2007,08,07
-87.654224,41.867108,T048,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,1,0,0,0,0,0,2007,08,07
-87.676709,41.688324,T086,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,0,0,1,0,0,0,2007,08,07
-87.655232,41.896282,T049,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,0,1,0,0,0,0,2007,08,07
-87.655232,41.896282,T049,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,1,0,0,0,0,0,2007,08,07
-87.694259,41.919343,T050,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,0,1,0,0,0,0,2007,08,07
-87.694259,41.919343,T050,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,1,0,0,0,0,0,2007,08,07
-87.632085,41.921965,T054,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,0,1,0,0,0,0,2007,08,07
-87.676709,41.688324,T086,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,0,1,0,0,0,0,2007,08,07
-87.752329,41.918705,T154,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,0,0,1,0,0,0,2007,08,07
-87.700117,41.932094,T147,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,0,1,0,0,0,0,2007,08,07
-87.76007,41.961743,T141,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,1,0,0,0,0,0,2007,08,07
-87.629798,41.878114,T145,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,0,1,0,0,0,0,2007,08,07
-87.629798,41.878114,T145,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,1,0,0,0,0,0,2007,08,07
-87.629798,41.878114,T145,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,0,0,0,0,0,1,2007,08,07
-87.700117,41.932094,T147,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,1,0,0,0,0,0,2007,08,07
-87.72460799999998,41.662014,T135,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,1,0,0,0,0,0,2007,08,07
-87.675919,42.006858,T150,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,0,1,0,0,0,0,2007,08,07
-87.675919,42.006858,T150,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,1,0,0,0,0,0,2007,08,07
-87.800515,41.916265,T151,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,0,1,0,0,0,0,2007,08,07
-87.800515,41.916265,T151,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,1,0,0,0,0,0,2007,08,07
-87.716277,41.846075,T152,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,0,1,0,0,0,0,2007,08,07
-87.716277,41.846075,T152,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,1,0,0,0,0,0,2007,08,07
-87.752329,41.918705,T154,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,0,1,0,0,0,0,2007,08,07
-87.76007,41.961743,T141,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,0,1,0,0,0,0,2007,08,07
-87.72460799999998,41.662014,T135,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,0,1,0,0,0,0,2007,08,07
-87.763416,41.801498,T031,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,1,0,0,0,0,0,2007,08,07
-87.69845699999998,41.94983,T019,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,1,0,0,0,0,0,2007,08,07
-87.689778,41.986921,T028,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,0,1,0,0,0,0,2007,08,07
-87.689778,41.986921,T028,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,1,0,0,0,0,0,2007,08,07
-87.763416,41.801498,T031,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,0,1,0,0,0,0,2007,08,07
-87.701431,41.906638,T033,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,0,1,0,0,0,0,2007,08,07
-87.627561,41.869216,T092,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,1,0,0,0,0,0,2007,08,07
-87.701431,41.906638,T033,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,1,0,0,0,0,0,2007,08,07
-87.64997,41.723195,T089,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,0,1,0,0,0,0,2007,08,07
-87.64997,41.723195,T089,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,1,0,0,0,0,0,2007,08,07
-87.666901,41.868077,T090,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,0,1,0,0,0,0,2007,08,07
-87.666901,41.868077,T090,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,0,0,1,0,0,0,2007,08,07
-87.666901,41.868077,T090,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,1,0,0,0,0,0,2007,08,07
-87.627561,41.869216,T092,2.0,83.0,76.0,0.06,8.8,0.0,18.0,92.0,73.0,73.0,6.3,24.0,29.11,29.74,0.0,451.0,1904.0,0,0,0,1,0,0,0,0,2007,08,07
-87.546587,41.740641,T209,2.0,79.0,73.0,0.46,6.3,0.0,14.0,85.0,73.0,71.0,3.1,27.0,29.19,29.82,1.0,453.0,1902.0,1,0,1,0,0,0,0,0,2007,08,09
-87.559308,41.678618,T200,2.0,79.0,73.0,0.46,6.3,0.0,14.0,85.0,73.0,71.0,3.1,27.0,29.19,29.82,1.0,453.0,1902.0,0,0,0,1,0,0,0,0,2007,08,09
-87.559308,41.678618,T200,2.0,79.0,73.0,0.46,6.3,0.0,14.0,85.0,73.0,71.0,3.1,27.0,29.19,29.82,1.0,453.0,1902.0,0,0,1,0,0,0,0,0,2007,08,09
-87.559308,41.678618,T200,2.0,79.0,73.0,0.46,6.3,0.0,14.0,85.0,73.0,71.0,3.1,27.0,29.19,29.82,1.0,453.0,1902.0,0,0,0,0,0,0,0,1,2007,08,09
-87.54306700000002,41.737052,T206,2.0,79.0,73.0,0.46,6.3,0.0,14.0,85.0,73.0,71.0,3.1,27.0,29.19,29.82,1.0,453.0,1902.0,0,0,0,1,0,0,0,0,2007,08,09
-87.54306700000002,41.737052,T206,2.0,79.0,73.0,0.46,6.3,0.0,14.0,85.0,73.0,71.0,3.1,27.0,29.19,29.82,1.0,453.0,1902.0,0,0,1,0,0,0,0,0,2007,08,09
-87.546587,41.740641,T209,2.0,79.0,73.0,0.46,6.3,0.0,14.0,85.0,73.0,71.0,3.1,27.0,29.19,29.82,1.0,453.0,1902.0,0,0,0,1,0,0,0,0,2007,08,09
-87.546587,41.740641,T209,2.0,79.0,73.0,0.46,6.3,0.0,14.0,85.0,73.0,71.0,3.1,27.0,29.19,29.82,1.0,453.0,1902.0,0,0,0,0,1,0,0,0,2007,08,09
-87.535198,41.680946,T212,2.0,79.0,73.0,0.46,6.3,0.0,14.0,85.0,73.0,71.0,3.1,27.0,29.19,29.82,1.0,453.0,1902.0,0,0,0,1,0,0,0,0,2007,08,09
-87.535198,41.680946,T212,2.0,79.0,73.0,0.46,6.3,0.0,14.0,85.0,73.0,71.0,3.1,27.0,29.19,29.82,1.0,453.0,1902.0,0,0,1,0,0,0,0,0,2007,08,09
-87.535198,41.680946,T212,2.0,79.0,73.0,0.46,6.3,0.0,14.0,85.0,73.0,71.0,3.1,27.0,29.19,29.82,1.0,453.0,1902.0,0,0,0,0,0,0,0,1,2007,08,09
-87.531635,41.686398,T215,2.0,79.0,73.0,0.46,6.3,0.0,14.0,85.0,73.0,71.0,3.1,27.0,29.19,29.82,1.0,453.0,1902.0,0,0,0,1,0,0,0,0,2007,08,09
-87.531635,41.686398,T215,2.0,79.0,73.0,0.46,6.3,0.0,14.0,85.0,73.0,71.0,3.1,27.0,29.19,29.82,1.0,453.0,1902.0,0,0,1,0,0,0,0,0,2007,08,09
-87.585413,41.72646500000001,T138,2.0,79.0,73.0,0.46,6.3,0.0,14.0,85.0,73.0,71.0,3.1,27.0,29.19,29.82,1.0,453.0,1902.0,0,0,1,0,0,0,0,0,2007,08,09
-87.785288,41.923738,T013,2.0,79.0,73.0,0.46,6.3,0.0,14.0,85.0,73.0,71.0,3.1,27.0,29.19,29.82,1.0,453.0,1902.0,0,0,1,0,0,0,0,0,2007,08,09
-87.785288,41.923738,T013,2.0,79.0,73.0,0.46,6.3,0.0,14.0,85.0,73.0,71.0,3.1,27.0,29.19,29.82,1.0,453.0,1902.0,0,0,0,1,0,0,0,0,2007,08,09
-87.785288,41.923738,T013,2.0,79.0,73.0,0.46,6.3,0.0,14.0,85.0,73.0,71.0,3.1,27.0,29.19,29.82,1.0,453.0,1902.0,0,0,0,0,1,0,0,0,2007,08,09
-87.531635,41.686398,T215,2.0,79.0,73.0,0.46,6.3,0.0,14.0,85.0,73.0,71.0,3.1,27.0,29.19,29.82,1.0,453.0,1902.0,0,0,0,0,0,1,0,0,2007,08,09
-87.531635,41.686398,T215,2.0,79.0,73.0,0.46,6.3,0.0,14.0,85.0,73.0,71.0,3.1,27.0,29.19,29.82,1.0,453.0,1902.0,0,0,0,0,0,0,0,1,2007,08,09
-87.562889,41.766202,T079,2.0,70.0,60.0,0.0,3.9,0.0,5.0,81.0,58.0,52.0,2.7,23.0,29.39,30.05,0.0,438.0,1918.0,1,0,0,1,0,0,0,0,2013,07,25
-87.632085,41.921965,T054,2.0,70.0,60.0,0.0,3.9,0.0,5.0,81.0,58.0,52.0,2.7,23.0,29.39,30.05,0.0,438.0,1918.0,1,0,0,0,1,0,0,0,2013,07,25
-87.67145699999998,41.94722700000001,T224,2.0,70.0,60.0,0.0,3.9,0.0,5.0,81.0,58.0,52.0,2.7,23.0,29.39,30.05,0.0,438.0,1918.0,0,0,0,1,0,0,0,0,2013,07,25
-87.746381,41.925198,T222,2.0,70.0,60.0,0.0,3.9,0.0,5.0,81.0,58.0,52.0,2.7,23.0,29.39,30.05,0.0,438.0,1918.0,0,0,0,0,1,0,0,0,2013,07,25
-87.731435,41.743402,T225,2.0,70.0,60.0,0.0,3.9,0.0,5.0,81.0,58.0,52.0,2.7,23.0,29.39,30.05,0.0,438.0,1918.0,0,0,0,1,0,0,0,0,2013,07,25
-87.731435,41.743402,T225,2.0,70.0,60.0,0.0,3.9,0.0,5.0,81.0,58.0,52.0,2.7,23.0,29.39,30.05,0.0,438.0,1918.0,0,0,0,0,1,0,0,0,2013,07,25
-87.731435,41.743402,T225,2.0,70.0,60.0,0.0,3.9,0.0,5.0,81.0,58.0,52.0,2.7,23.0,29.39,30.05,0.0,438.0,1918.0,0,0,1,0,0,0,0,0,2013,07,25
-87.60096300000002,41.728495,T227,2.0,70.0,60.0,0.0,3.9,0.0,5.0,81.0,58.0,52.0,2.7,23.0,29.39,30.05,0.0,438.0,1918.0,0,0,0,1,0,0,0,0,2013,07,25
-87.60096300000002,41.728495,T227,2.0,70.0,60.0,0.0,3.9,0.0,5.0,81.0,58.0,52.0,2.7,23.0,29.39,30.05,0.0,438.0,1918.0,0,0,0,0,1,0,0,0,2013,07,25
-87.67145699999998,41.94722700000001,T224,2.0,70.0,60.0,0.0,3.9,0.0,5.0,81.0,58.0,52.0,2.7,23.0,29.39,30.05,0.0,438.0,1918.0,0,0,0,0,1,0,0,0,2013,07,25
-87.654234,41.793818,T226,2.0,70.0,60.0,0.0,3.9,0.0,5.0,81.0,58.0,52.0,2.7,23.0,29.39,30.05,0.0,438.0,1918.0,0,0,0,1,0,0,0,0,2013,07,25
-87.654234,41.793818,T226,2.0,70.0,60.0,0.0,3.9,0.0,5.0,81.0,58.0,52.0,2.7,23.0,29.39,30.05,0.0,438.0,1918.0,0,0,0,0,1,0,0,0,2013,07,25
-87.756155,41.904194,T230,2.0,70.0,60.0,0.0,3.9,0.0,5.0,81.0,58.0,52.0,2.7,23.0,29.39,30.05,0.0,438.0,1918.0,0,0,0,1,0,0,0,0,2013,07,25
-87.756155,41.904194,T230,2.0,70.0,60.0,0.0,3.9,0.0,5.0,81.0,58.0,52.0,2.7,23.0,29.39,30.05,0.0,438.0,1918.0,0,0,0,0,1,0,0,0,2013,07,25
-87.756155,41.904194,T230,2.0,70.0,60.0,0.0,3.9,0.0,5.0,81.0,58.0,52.0,2.7,23.0,29.39,30.05,0.0,438.0,1918.0,0,0,0,0,0,0,0,1,2013,07,25
-87.72505699999998,41.951866,T228,2.0,70.0,60.0,0.0,3.9,0.0,5.0,81.0,58.0,52.0,2.7,23.0,29.39,30.05,0.0,438.0,1918.0,0,0,0,1,0,0,0,0,2013,07,25
-87.742302,41.763733,T035,2.0,70.0,60.0,0.0,3.9,0.0,5.0,81.0,58.0,52.0,2.7,23.0,29.39,30.05,0.0,438.0,1918.0,0,0,0,1,0,0,0,0,2013,07,25
-87.666066,41.98728,T231,2.0,70.0,60.0,0.0,3.9,0.0,5.0,81.0,58.0,52.0,2.7,23.0,29.39,30.05,0.0,438.0,1918.0,0,0,0,1,0,0,0,0,2013,07,25
-87.66805500000002,41.912563,T232,2.0,70.0,60.0,0.0,3.9,0.0,5.0,81.0,58.0,52.0,2.7,23.0,29.39,30.05,0.0,438.0,1918.0,0,0,0,1,0,0,0,0,2013,07,25
-87.66805500000002,41.912563,T232,2.0,70.0,60.0,0.0,3.9,0.0,5.0,81.0,58.0,52.0,2.7,23.0,29.39,30.05,0.0,438.0,1918.0,0,0,0,0,1,0,0,0,2013,07,25
-87.627096,41.776428,T235,2.0,70.0,60.0,0.0,3.9,0.0,5.0,81.0,58.0,52.0,2.7,23.0,29.39,30.05,0.0,438.0,1918.0,0,0,0,1,0,0,0,0,2013,07,25
-87.726737,41.911824,T039,2.0,70.0,60.0,0.0,3.9,0.0,5.0,81.0,58.0,52.0,2.7,23.0,29.39,30.05,0.0,438.0,1918.0,0,0,0,1,0,0,0,0,2013,07,25
-87.66214000000002,42.010412,T018,2.0,70.0,60.0,0.0,3.9,0.0,5.0,81.0,58.0,52.0,2.7,23.0,29.39,30.05,0.0,438.0,1918.0,0,0,0,0,1,0,0,0,2013,07,25
-87.716788,41.89923,T030,2.0,70.0,60.0,0.0,3.9,0.0,5.0,81.0,58.0,52.0,2.7,23.0,29.39,30.05,0.0,438.0,1918.0,0,0,0,1,0,0,0,0,2013,07,25
-87.716788,41.89923,T030,2.0,70.0,60.0,0.0,3.9,0.0,5.0,81.0,58.0,52.0,2.7,23.0,29.39,30.05,0.0,438.0,1918.0,0,0,0,0,1,0,0,0,2013,07,25
-87.70373599999998,41.704336,T095,2.0,70.0,60.0,0.0,3.9,0.0,5.0,81.0,58.0,52.0,2.7,23.0,29.39,30.05,0.0,438.0,1918.0,0,0,0,1,0,0,0,0,2013,07,25
-87.70373599999998,41.704336,T095,2.0,70.0,60.0,0.0,3.9,0.0,5.0,81.0,58.0,52.0,2.7,23.0,29.39,30.05,0.0,438.0,1918.0,0,0,0,0,1,0,0,0,2013,07,25
-87.679447,41.801179,T061,2.0,70.0,60.0,0.0,3.9,0.0,5.0,81.0,58.0,52.0,2.7,23.0,29.39,30.05,0.0,438.0,1918.0,0,0,0,1,0,0,0,0,2013,07,25
